No EMPRE|VALOR SUB|TRAB F|TRAB M|CIUDAD|CIIU|DESCRIPCION|
3.0|108750.0|6.0|7.0|PAIPA|4754|COMERCIO AL POR MENOR DE ELECTRODOMESTICOS Y GASODOMESTICOS DE USO DOMESTICO- MUEBLES Y EQUIPOS DE ILUMINACION|
87.0|25918750.0|32.0|643.0|PAIPA|0510|EXTRACCION DE HULLA (CARBON DE PIEDRA)|
11.0|3226250.0|14.0|110.0|DUITAMA|2920|FABRICACION DE CARROCERIAS PARA VEHICULOS AUTOMOTORES- FABRICACION DE REMOLQUES Y SEMIRREMOLQUES|
1.0|362500.0|6.0|25.0|PAIPA|4632|COMERCIO AL POR MAYOR DE BEBIDAS Y TABACO|
2.0|36250.0|2.0|0.0|PUERTO BOYACA|4759|COMERCIO AL POR MENOR DE OTROS ARTICULOS DOMESTICOS EN ESTABLECIMIENTOS ESPECIALIZADOS|
1.0|145000.0|1.0|1.0|VIRACACHA|4719|COMERCIO AL POR MENOR EN ESTABLECIMIENTOS NO ESPECIALIZADOS- CON SURTIDO COMPUESTO PRINCIPALMENTE POR PRODUCTOS DIFERENTES DE ALIMENTOS (VIVERES EN GENERAL)- BEBIDAS Y TABACO|
4.0|72500.0|4.0|4.0|SACHICA|5511|ALOJAMIENTO EN HOTELES|
3.0|471250.0|3.0|18.0|SANTAFE DE BOGOTA|0990|ACTIVIDADES DE APOYO PARA OTRAS ACTIVIDADES DE EXPLOTACION DE MINAS Y CANTERAS|
4.0|580000.0|5.0|12.0|TUNJA|5210|ALMACENAMIENTO Y DEPOSITO|
10.0|1376100.0|8.0|38.0|DUITAMA|0145|CRIA DE AVES DE CORRAL|
5.0|290000.0|7.0|9.0|DUITAMA|6190|OTRAS ACTIVIDADES DE TELECOMUNICACIONES|
4.0|616250.0|5.0|16.0|DUITAMA|4512|COMERCIO DE VEHICULOS AUTOMOTORES USADOS|
4.0|166800.0|1.0|10.0|ARMENIA|0141|CRIA DE GANADO BOVINO Y BUFALINO|
32.0|2465000.0|23.0|82.0|SOGAMOSO|4520|MANTENIMIENTO Y REPARACION DE VEHICULOS AUTOMOTORES|
108.0|34981250.0|990.0|268.0|TUNJA|8621|ACTIVIDADES DE LA PRACTICA MEDICA- SIN INTERNACION|
6.0|108750.0|3.0|6.0|DUITAMA|7310|PUBLICIDAD|
1.0|1776250.0|19.0|49.0|PAIPA|8010|ACTIVIDADES DE SEGURIDAD PRIVADA|
16.0|5038750.0|46.0|114.0|TUNJA|5320|ACTIVIDADES DE MENSAJERIA|
5.0|1087500.0|12.0|31.0|CHIQUINQUIRA|4664|COMERCIO AL POR MAYOR DE PRODUCTOS QUIMICOS BASICOS- CAUCHOS Y PLASTICOS EN FORMAS PRIMARIAS Y PRODUCTOS QUIMICOS DE USO AGROPECUARIO|
1.0|145000.0|0.0|4.0|SAMACA|4761|COMERCIO AL POR MENOR DE LIBROS- PERIODICOS- MATERIALES Y ARTICULOS DE PAPELERIA Y ESCRITORIO- EN ESTABLECIMIENTOS ESPECIALIZADOS|
16.0|3697500.0|93.0|31.0|TUNJA|8513|EDUCACION BASICA PRIMARIA|
3.0|108750.0|3.0|1.0|PAIPA|0081|PERSONAS NATURALES SIN ACTIVIDAD ECONOMICA|
1.0|0.0|0.0|4.0|SOCHA|7730|ALQUILER Y ARRENDAMIENTO DE OTROS TIPOS DE MAQUINARIA- EQUIPO Y BIENES TANGIBLES NCP|
4.0|108750.0|2.0|1.0|SOGAMOSO|4659|COMERCIO AL POR MAYOR DE OTROS TIPOS DE MAQUINARIA Y EQUIPO NCP|
4.0|471250.0|15.0|26.0|SOGAMOSO|7120|ENSAYOS Y ANALISIS TECNICOS|
2.0|362500.0|5.0|20.0|DUITAMA|2310|FABRICACION DE VIDRIO Y PRODUCTOS DE VIDRIO|
2.0|36250.0|3.0|2.0|PAIPA|5613|EXPENDIO DE COMIDAS PREPARADAS EN CAFETERIAS|
12.0|906250.0|30.0|31.0|DUITAMA|4723|COMERCIO AL POR MENOR DE CARNES (INCLUYE AVES DE CORRAL)- PRODUCTOS CARNICOS- PESCADOS Y PRODUCTOS DE MAR- EN ESTABLECIMIENTOS ESPECIALIZADOS|
18.0|2293500.0|13.0|47.0|SANTAFE DE BOGOTA|0150|EXPLOTACION MIXTA (AGRICOLA Y PECUARIA)|
3.0|36250.0|3.0|5.0|BARRANQUILLA|7020|ACTIVIDADES DE CONSULTARIA DE GESTION|
3.0|652500.0|4.0|10.0|SOGAMOSO|4329|OTRAS INSTALACIONES ESPECIALIZADAS|
6.0|1087500.0|12.0|16.0|DUITAMA|7010|ACTIVIDADES DE ADMINISTRACION EMPRESARIAL|
1.0|0.0|2.0|1.0|DUITAMA|5621|CATERING PARA EVENTOS|
3.0|580000.0|4.0|22.0|MONIQUIRA|0811|EXTRACCION DE PIEDRA- ARENA- ARCILLAS COMUNES- YESO Y ANHIDRITA|
12.0|2066250.0|62.0|26.0|TUNJA|6619|OTRAS ACTIVIDADES AUXILIARES DE LAS ACTIVIDADES DE SERVICIOS FINANCIEROS NCP|
8.0|145000.0|7.0|7.0|TUNJA|7911|ACTIVIDADES DE LAS AGENCIAS DE VIAJE|
1.0|0.0|0.0|0.0|LABRANZAGRANDE|9499|ACTIVIDADES DE OTRAS ASOCIACIONES NCP|
12.0|3153750.0|44.0|101.0|DUITAMA|3600|CAPTACION- TRATAMIENTO Y DISTRIBUCION DE AGUA|
18.0|3836400.0|39.0|66.0|TUNJA|0161|ACTIVIDADES DE APOYO A LA AGRICULTURA|
1.0|688750.0|1.0|21.0|GIRON|4661|COMERCIO AL POR MAYOR DE COMBUSTIBLES SOLIDOS- LIQUIDOS- GASEOSOS Y PRODUCTOS CONEXOS|
9.0|4785000.0|24.0|162.0|PUERTO BOYACA|4921|TRANSPORTE DE PASAJEROS|
9.0|797500.0|19.0|21.0|CHIQUINQUIRA|9491|ACTIVIDADES DE ASOCIACIONES RELIGIOSAS|
5.0|2283750.0|13.0|73.0|SOGAMOSO|3312|MANTENIMIENTO Y REPARACION ESPECIALIZADO DE MAQUINARIA Y EQUIPO|
25.0|3733750.0|54.0|101.0|SOGAMOSO|4663|COMERCIO AL POR MAYOR DE MATERIALES DE CONSTRUCCION- ARTICULOS DE FERRETERIA- PINTURAS- PRODUCTOS DE VIDRIO- EQUIPO Y MATERIALES DE FONTANERIA Y CALEFACCION|
3.0|181250.0|5.0|16.0|TUNJA|2310|FABRICACION DE VIDRIO Y PRODUCTOS DE VIDRIO|
1.0|0.0|1.0|2.0|SACHICA|7912|ACTIVIDADES DE OPERADORES TURISTICOS|
7.0|471250.0|4.0|18.0|PAIPA|4390|OTRAS ACTIVIDADES ESPECIALIZADAS PARA LA CONSTRUCCION DE EDIFICIOS Y OBRAS DE INGENIERIA CIVIL|
9.0|978750.0|2.0|25.0|SANTAFE DE BOGOTA|4321|INSTALACIONES ELECTRICAS|
1.0|0.0|0.0|1.0|LA UNION|4631|COMERCIO AL POR MAYOR DE PRODUCTOS ALIMENTICIOS|
5.0|9751250.0|69.0|198.0|DUITAMA|1104|ELABORACION DE BEBIDAS NO ALCOHOLICAS- PRODUCCION DE AGUAS MINERALES Y DE OTRAS AGUAS EMBOTELLADAS|
1.0|72500.0|0.0|2.0|VILLA DE LEYVA|2029|FABRICACION DE OTROS PRODUCTOS QUIMICOS NCP|
3.0|72500.0|0.0|5.0|MONIQUIRA|4722|COMERCIO AL POR MENOR DE LECHE- PRODUCTOS LACTEOS Y HUEVOS- EN ESTABLECIMIENTOS ESPECIALIZADOS|
13.0|761250.0|6.0|42.0|TUNJA|2511|FABRICACION DE PRODUCTOS METALICOS PARA USO ESTRUCTURAL|
10.0|5796300.0|65.0|57.0|TUNJA|0113|CULTIVO DE HORTALIZAS- RAICES Y TUBERCULOS|
45.0|39749400.0|939.0|1421.0|SANTAFE DE BOGOTA|7810|ACTIVIDADES DE AGENCIAS DE EMPLEO|
14.0|1740000.0|63.0|43.0|DUITAMA|4645|COMERCIO AL POR MAYOR DE PRODUCTOS FARMACEUTICOS- MEDICINALES- COSMETICOS Y DE TOCADOR|
3.0|580000.0|0.0|19.0|BUCARAMANGA|4923|TRANSPORTE DE CARGA POR CARRETERA|
1.0|0.0|0.0|0.0|ARMENIA|9499|ACTIVIDADES DE OTRAS ASOCIACIONES NCP|
47.0|6996250.0|181.0|100.0|DUITAMA|9499|ACTIVIDADES DE OTRAS ASOCIACIONES NCP|
17.0|2610000.0|44.0|66.0|DUITAMA|4663|COMERCIO AL POR MAYOR DE MATERIALES DE CONSTRUCCION- ARTICULOS DE FERRETERIA- PINTURAS- PRODUCTOS DE VIDRIO- EQUIPO Y MATERIALES DE FONTANERIA Y CALEFACCION|
14.0|2211250.0|34.0|70.0|TUNJA|4723|COMERCIO AL POR MENOR DE CARNES (INCLUYE AVES DE CORRAL)- PRODUCTOS CARNICOS- PESCADOS Y PRODUCTOS DE MAR- EN ESTABLECIMIENTOS ESPECIALIZADOS|
1.0|36250.0|0.0|1.0|GUARNE|2392|FABRICACION DE MATERIALES DE ARCILLA PARA LA CONSTRUCCION|
5.0|326250.0|4.0|6.0|DUITAMA|4761|COMERCIO AL POR MENOR DE LIBROS- PERIODICOS- MATERIALES Y ARTICULOS DE PAPELERIA Y ESCRITORIO- EN ESTABLECIMIENTOS ESPECIALIZADOS|
2.0|0.0|1.0|3.0|NOBSA|4752|COMERCIO AL POR MENOR DE ARTICULOS DE FERRETERIA- PINTURAS Y PRODUCTOS DE VIDRIO EN ESTABLECIMIENTOS ESPECIALIZADOS|
80.0|9382500.0|78.0|153.0|CHIQUINQUIRA|0141|CRIA DE GANADO BOVINO Y BUFALINO|
6.0|2030000.0|55.0|60.0|DUITAMA|6311|PROCESAMIENTO DE DATOS- ALOJAMIENTO (HOSTING) Y ACTIVIDADES RELACIONADAS|
13.0|4313750.0|51.0|86.0|SOGAMOSO|4731|COMERCIO AL POR MENOR DE COMBUSTIBLE PARA AUTOMOTORES|
22.0|1848750.0|56.0|14.0|SOGAMOSO|8621|ACTIVIDADES DE LA PRACTICA MEDICA- SIN INTERNACION|
3.0|543750.0|3.0|6.0|PUERTO BOYACA|4723|COMERCIO AL POR MENOR DE CARNES (INCLUYE AVES DE CORRAL)- PRODUCTOS CARNICOS- PESCADOS Y PRODUCTOS DE MAR- EN ESTABLECIMIENTOS ESPECIALIZADOS|
13.0|2465000.0|53.0|19.0|SANTAFE DE BOGOTA|7010|ACTIVIDADES DE ADMINISTRACION EMPRESARIAL|
3.0|1123750.0|6.0|38.0|DUITAMA|8010|ACTIVIDADES DE SEGURIDAD PRIVADA|
145.0|5183750.0|124.0|57.0|VILLA DE LEYVA|9700|ACTIVIDADES DE LOS HOGARES INDIVIDUALES COMO EMPLEADORES DE PERSONAL DOMESTICO|
2.0|471250.0|7.0|2.0|PUERTO BOYACA|1081|ELABORACION DE PRODUCTOS DE PANADERIA|
34.0|4241250.0|94.0|76.0|DUITAMA|4754|COMERCIO AL POR MENOR DE ELECTRODOMESTICOS Y GASODOMESTICOS DE USO DOMESTICO- MUEBLES Y EQUIPOS DE ILUMINACION|
7.0|1015000.0|14.0|21.0|DUITAMA|1040|ELABORACION DE PRODUCTOS LACTEOS|
9.0|14173750.0|88.0|465.0|SOGAMOSO|2394|FABRICACION DE CEMENTO- CAL Y YESO|
11.0|507500.0|7.0|6.0|DUITAMA|7490|OTRAS ACTIVIDADES PROFESIONALES- CIENTIFICAS Y TECNICAS NCP|
7.0|2066250.0|52.0|31.0|NOBSA|9499|ACTIVIDADES DE OTRAS ASOCIACIONES NCP|
33.0|24722500.0|488.0|422.0|DUITAMA|4711|COMERCIO AL POR MENOR EN ESTABLECIMIENTOS NO ESPECIALIZADOS CON SURTIDO COMPUESTO PRINCIPALMENTE POR ALIMENTOS- BEBIDAS O TABACO|
29.0|1051250.0|20.0|11.0|TUNJA|0000|NO DEFINIDA ACTIVIDAD ECONOMICA|
3.0|253750.0|1.0|2.0|JENESANO|9499|ACTIVIDADES DE OTRAS ASOCIACIONES NCP|
2.0|108750.0|9.0|1.0|SOGAMOSO|8511|EDUCACION DE LA PRIMERA INFANCIA|
6.0|761250.0|6.0|30.0|DUITAMA|2930|FABRICACION DE PARTES- PIEZAS (AUTOPARTES) Y ACCESORIOS (LUJOS) PARA VEHICULOS AUTOMOTORES|
5.0|507500.0|1.0|11.0|CHIQUINQUIRA|4729|COMERCIO AL POR MENOR DE OTROS PRODUCTOS ALIMENTICIOS NCP- EN ESTABLECIMIENTOS ESPECIALIZADOS|
4.0|1740000.0|0.0|54.0|SATIVASUR|0510|EXTRACCION DE HULLA (CARBON DE PIEDRA)|
2.0|72500.0|2.0|11.0|DUITAMA|2229|FABRICACION DE ARTICULOS DE PLASTICO NCP|
1.0|0.0|2.0|1.0|MUZO|8211|ACTIVIDADES COMBINADAS DE SERVICIOS ADMINISTRATIVOS DE OFICINA|
6.0|35768640.0|144.0|1180.0|SANTAFE DE BOGOTA|0820|EXTRACCION DE ESMERALDAS- PIEDRAS PRECIOSAS Y SEMIPRECIOSAS|
1.0|145000.0|1.0|6.0|TASCO|7110|ACTIVIDADES DE ARQUITECTURA E INGENIERIA Y OTRAS ACTIVIDADES CONEXAS DE CONSULTORIA TECNICA|
3.0|435000.0|3.0|10.0|SOGAMOSO|5224|MANIPULACION DE CARGA|
15.0|1305000.0|24.0|16.0|VILLA DE LEYVA|9499|ACTIVIDADES DE OTRAS ASOCIACIONES NCP|
1.0|543750.0|26.0|0.0|NOBSA|8899|OTRAS ACTIVIDADES DE ASISTENCIA SOCIAL SIN ALOJAMIENTO N.C.P|
17.0|3770000.0|158.0|24.0|CHIQUINQUIRA|9499|ACTIVIDADES DE OTRAS ASOCIACIONES NCP|
6.0|181250.0|15.0|13.0|TUNJA|8521|EDUCACION BASICA SECUNDARIA|
2.0|217500.0|9.0|3.0|SOGAMOSO|5210|ALMACENAMIENTO Y DEPOSITO|
1.0|0.0|0.0|9.0|OTANCHE|4923|TRANSPORTE DE CARGA POR CARRETERA|
1.0|0.0|0.0|1.0|SANTAFE DE BOGOTA|4641|COMERCIO AL POR MAYOR DE PRODUCTOS TEXTILES- PRODUCTOS CONFECCIONADOS PARA USO DOMESTICO|
2.0|0.0|0.0|3.0|MEDELLIN|4923|TRANSPORTE DE CARGA POR CARRETERA|
57.0|31211250.0|594.0|404.0|TUNJA|4711|COMERCIO AL POR MENOR EN ESTABLECIMIENTOS NO ESPECIALIZADOS CON SURTIDO COMPUESTO PRINCIPALMENTE POR ALIMENTOS- BEBIDAS O TABACO|
19.0|2501250.0|10.0|68.0|CHIQUINQUIRA|4923|TRANSPORTE DE CARGA POR CARRETERA|
1.0|0.0|0.0|2.0|UMBITA|4664|COMERCIO AL POR MAYOR DE PRODUCTOS QUIMICOS BASICOS- CAUCHOS Y PLASTICOS EN FORMAS PRIMARIAS Y PRODUCTOS QUIMICOS DE USO AGROPECUARIO|
1.0|0.0|1.0|0.0|SABANETA|4774|COMERCIO AL POR MENOR DE OTROS PRODUCTOS NUEVOS EN ESTABLECIMIENTOS ESPECIALIZADOS|
2.0|906250.0|9.0|18.0|BELEN|4664|COMERCIO AL POR MAYOR DE PRODUCTOS QUIMICOS BASICOS- CAUCHOS Y PLASTICOS EN FORMAS PRIMARIAS Y PRODUCTOS QUIMICOS DE USO AGROPECUARIO|
27.0|2755000.0|61.0|37.0|SOGAMOSO|4773|COMERCIO AL POR MENOR DE PRODUCTOS FARMACEUTICOS Y MEDICINALES- COSMETICOS Y ARTICULOS DE TOCADOR EN ESTABLECIMIENTOS ESPECIALIZADOS|
7.0|398750.0|13.0|7.0|VILLA DE LEYVA|5519|OTROS TIPOS DE ALOJAMIENTOS PARA VISITANTES|
40.0|3951250.0|64.0|106.0|SOGAMOSO|4752|COMERCIO AL POR MENOR DE ARTICULOS DE FERRETERIA- PINTURAS Y PRODUCTOS DE VIDRIO EN ESTABLECIMIENTOS ESPECIALIZADOS|
29.0|5691960.0|113.0|93.0|VILLA DE LEYVA|5511|ALOJAMIENTO EN HOTELES|
2.0|398750.0|1.0|16.0|MEDELLIN|7112|ACTIVIDADES DE INGENIERIA Y OTRAS ACTIVIDADES CONEXAS DE CONSULTORIA TECNICA|
10.0|29580000.0|731.0|252.0|TUNJA|8430|ACTIVIDADES DE PLANES DE SEGURIDAD SOCIAL DE AFILIACION OBLIGATORIA|
4.0|291900.0|3.0|6.0|TUNJA|0143|CRIA DE OVEJAS Y CABRAS|
1.0|0.0|0.0|0.0|EL ESPINO|8413|REGULACION DE LAS ACTIVIDADES DE ORGANISMOS QUE PRESTAN SERVICIOS DE SALUD- EDUCATIVOS- CULTURALES Y OTROS SERVICIOS SOCIALES- EXCEPTO SERVICIOS DE SEGURIDAD SOCIAL|
60.0|9570000.0|36.0|413.0|TUNJA|4210|CONSTRUCCION DE CARRETERAS Y VIAS DE FERROCARRIL|
21.0|3443750.0|75.0|101.0|TUNJA|4774|COMERCIO AL POR MENOR DE OTROS PRODUCTOS NUEVOS EN ESTABLECIMIENTOS ESPECIALIZADOS|
1.0|108750.0|0.0|1.0|ITAGUI|4711|COMERCIO AL POR MENOR EN ESTABLECIMIENTOS NO ESPECIALIZADOS CON SURTIDO COMPUESTO PRINCIPALMENTE POR ALIMENTOS- BEBIDAS O TABACO|
56.0|76640150.0|360.0|2377.0|SAMACA|0510|EXTRACCION DE HULLA (CARBON DE PIEDRA)|
5.0|1558750.0|2.0|39.0|CHIQUINQUIRA|8299|OTRAS ACTIVIDADES DE SERVICIO DE APOYO A LAS EMPRESAS NCP|
6.0|36250.0|8.0|3.0|VILLA DE LEYVA|7110|ACTIVIDADES DE ARQUITECTURA E INGENIERIA Y OTRAS ACTIVIDADES CONEXAS DE CONSULTORIA TECNICA|
9.0|761250.0|4.0|25.0|DUITAMA|7730|ALQUILER Y ARRENDAMIENTO DE OTROS TIPOS DE MAQUINARIA- EQUIPO Y BIENES TANGIBLES NCP|
2.0|108750.0|0.0|8.0|PAIPA|1630|FABRICACION DE PARTES Y PIEZAS DE MADERA- DE CARPINTERIA Y EBANISTERIA PARA LA CONSTRUCCION|
3.0|108750.0|4.0|6.0|SOCHA|7110|ACTIVIDADES DE ARQUITECTURA E INGENIERIA Y OTRAS ACTIVIDADES CONEXAS DE CONSULTORIA TECNICA|
1.0|72500.0|1.0|0.0|SUTAMARCHAN|5619|OTROS TIPOS DE EXPENDIO DE COMIDAS PREPARADAS NCP|
6.0|1160000.0|20.0|19.0|DUITAMA|1089|ELABORACION DE OTROS PRODUCTOS ALIMENTICIOS NCP|
27.0|39621250.0|113.0|1152.0|DUITAMA|4921|TRANSPORTE DE PASAJEROS|
1.0|0.0|1.0|0.0|DUITAMA|8544|EDUCACION DE UNIVERSIDADES|
1.0|36250.0|1.0|0.0|MEDELLIN|1081|ELABORACION DE PRODUCTOS DE PANADERIA|
16.0|978750.0|25.0|14.0|DUITAMA|6910|ACTIVIDADES JURIDICAS|
9.0|253750.0|7.0|4.0|GARAGOA|9700|ACTIVIDADES DE LOS HOGARES INDIVIDUALES COMO EMPLEADORES DE PERSONAL DOMESTICO|
14.0|1631250.0|1.0|71.0|PAIPA|4661|COMERCIO AL POR MAYOR DE COMBUSTIBLES SOLIDOS- LIQUIDOS- GASEOSOS Y PRODUCTOS CONEXOS|
6.0|290000.0|11.0|7.0|DUITAMA|6820|ACTIVIDADES INMOBILIARIAS REALIZADAS A CAMBIO DE UNA RETRIBUCION O POR CONTRATA|
53.0|5530580.0|16.0|332.0|PUERTO BOYACA|0141|CRIA DE GANADO BOVINO Y BUFALINO|
1.0|0.0|0.0|0.0|CHIQUINQUIRA|3314|MANTENIMIENTO Y REPARACION ESPECIALIZADO DE EQUIPO ELECTRICO|
2.0|108750.0|5.0|1.0|SANTA MARIA|5511|ALOJAMIENTO EN HOTELES|
14.0|3770000.0|21.0|74.0|DUITAMA|4632|COMERCIO AL POR MAYOR DE BEBIDAS Y TABACO|
1.0|41700.0|0.0|1.0|TIBASOSA|0128|CULTIVO DE ESPECIAS Y DE PLANTAS AROMATICAS Y MEDICINALES|
1.0|0.0|0.0|2.0|SOGAMOSO|9103|ACTIVIDADES DE JARDINES BOTANICOS- ZOOLOGICOS Y RESERVAS NATURALES|
7.0|2863750.0|5.0|111.0|SATIVANORTE|0510|EXTRACCION DE HULLA (CARBON DE PIEDRA)|
16.0|3915000.0|6.0|146.0|TOPAGA|0510|EXTRACCION DE HULLA (CARBON DE PIEDRA)|
9.0|965170.0|19.0|0.0|SANTAFE DE BOGOTA|1410|CONFECCION DE PRENDAS DE VESTIR- EXCEPTO PRENDAS DE PIEL|
2.0|145000.0|3.0|10.0|DUITAMA|2829|FABRICACION DE OTROS TIPOS DE MAQUINARIA Y EQUIPO DE USO ESPECIAL NCP|
11.0|725000.0|15.0|40.0|DUITAMA|4220|CONSTRUCCION DE PROYECTOS DE SERVICIO PUBLICO|
4.0|326250.0|1.0|14.0|DUITAMA|2599|FABRICACION DE OTROS PRODUCTOS ELABORADOS DE METAL NCP|
10.0|18451250.0|92.0|624.0|SAMACA|4661|COMERCIO AL POR MAYOR DE COMBUSTIBLES SOLIDOS- LIQUIDOS- GASEOSOS Y PRODUCTOS CONEXOS|
1.0|0.0|0.0|1.0|MIRAFLORES|0811|EXTRACCION DE PIEDRA- ARENA- ARCILLAS COMUNES- YESO Y ANHIDRITA|
1.0|72500.0|0.0|2.0|GUATEQUE|4719|COMERCIO AL POR MENOR EN ESTABLECIMIENTOS NO ESPECIALIZADOS- CON SURTIDO COMPUESTO PRINCIPALMENTE POR PRODUCTOS DIFERENTES DE ALIMENTOS (VIVERES EN GENERAL)- BEBIDAS Y TABACO|
14.0|6887500.0|50.0|27.0|TUNJA|4772|COMERCIO AL POR MENOR DE TODO TIPO DE CALZADO Y ARTICULOS DE CUERO Y SUCEDANEOS DEL CUERO EN ESTABLECIMIENTOS ESPECIALIZADOS|
6.0|3625000.0|124.0|48.0|DUITAMA|8530|ESTABLECIMIENTOS QUE COMBINAN DIFERENTES NIVELES DE EDUCACION|
14.0|1051250.0|22.0|22.0|SOGAMOSO|4719|COMERCIO AL POR MENOR EN ESTABLECIMIENTOS NO ESPECIALIZADOS- CON SURTIDO COMPUESTO PRINCIPALMENTE POR PRODUCTOS DIFERENTES DE ALIMENTOS (VIVERES EN GENERAL)- BEBIDAS Y TABACO|
1.0|7714500.0|134.0|60.0|PESCA|0128|CULTIVO DE ESPECIAS Y DE PLANTAS AROMATICAS Y MEDICINALES|
28.0|10064020.0|69.0|212.0|TUNJA|4663|COMERCIO AL POR MAYOR DE MATERIALES DE CONSTRUCCION- ARTICULOS DE FERRETERIA- PINTURAS- PRODUCTOS DE VIDRIO- EQUIPO Y MATERIALES DE FONTANERIA Y CALEFACCION|
32.0|6235000.0|112.0|146.0|TUNJA|4754|COMERCIO AL POR MENOR DE ELECTRODOMESTICOS Y GASODOMESTICOS DE USO DOMESTICO- MUEBLES Y EQUIPOS DE ILUMINACION|
1.0|0.0|1.0|1.0|MUZO|4620|COMERCIO AL POR MAYOR DE MATERIAS PRIMAS AGROPECUARIAS- ANIMALES VIVOS|
2.0|108750.0|5.0|11.0|DUITAMA|8020|ACTIVIDADES DE SERVICIOS DE SISTEMAS DE SEGURIDAD|
53.0|20573150.0|57.0|893.0|TUNJA|0510|EXTRACCION DE HULLA (CARBON DE PIEDRA)|
12.0|2320000.0|65.0|65.0|TUNJA|6202|ACTIVIDADES DE CONSULTORIA INFORMATICA Y ACTIVIDADES DE ADMINISTRACION DE INSTALACIONES INFORMATICAS|
1.0|145000.0|2.0|0.0|TOCA|6910|ACTIVIDADES JURIDICAS|
7.0|0.0|1.0|5.0|SANTAFE DE BOGOTA|4330|TERMINACION Y ACABADO DE EDIFICIOS Y OBRAS DE INGENIERIA CIVIL|
5.0|398750.0|6.0|16.0|DUITAMA|4729|COMERCIO AL POR MENOR DE OTROS PRODUCTOS ALIMENTICIOS NCP- EN ESTABLECIMIENTOS ESPECIALIZADOS|
25.0|2863750.0|47.0|46.0|TUNJA|6820|ACTIVIDADES INMOBILIARIAS REALIZADAS A CAMBIO DE UNA RETRIBUCION O POR CONTRATA|
24.0|1160000.0|24.0|37.0|TUNJA|7310|PUBLICIDAD|
4.0|36250.0|1.0|3.0|DUITAMA|4724|COMERCIO AL POR MENOR DE BEBIDAS Y PRODUCTOS DEL TABACO- EN ESTABLECIMIENTOS ESPECIALIZADOS|
2.0|108750.0|3.0|1.0|BELEN|9499|ACTIVIDADES DE OTRAS ASOCIACIONES NCP|
3.0|2827500.0|27.0|27.0|DUITAMA|1011|PROCESAMIENTO Y CONSERVACION DE CARNE Y PRODUCTOS CARNICOS|
9.0|543750.0|2.0|14.0|TUNJA|9511|MANTENIMIENTO Y REPARACION DE COMPUTADORES Y DE EQUIPO PERIFERICO|
63.0|8700000.0|127.0|492.0|PUERTO BOYACA|4290|CONSTRUCCION DE OTRAS OBRAS DE INGENIERIA CIVIL|
2.0|108750.0|3.0|7.0|CHIQUINQUIRA|6190|OTRAS ACTIVIDADES DE TELECOMUNICACIONES|
3.0|145000.0|8.0|2.0|SANTAFE DE BOGOTA|8691|ACTIVIDADES DE APOYO DIAGNOSTICO|
2.0|72500.0|1.0|1.0|VENTAQUEMADA|4719|COMERCIO AL POR MENOR EN ESTABLECIMIENTOS NO ESPECIALIZADOS- CON SURTIDO COMPUESTO PRINCIPALMENTE POR PRODUCTOS DIFERENTES DE ALIMENTOS (VIVERES EN GENERAL)- BEBIDAS Y TABACO|
1.0|398750.0|7.0|5.0|GARAGOA|4711|COMERCIO AL POR MENOR EN ESTABLECIMIENTOS NO ESPECIALIZADOS CON SURTIDO COMPUESTO PRINCIPALMENTE POR ALIMENTOS- BEBIDAS O TABACO|
5.0|4712500.0|41.0|145.0|SOGAMOSO|3600|CAPTACION- TRATAMIENTO Y DISTRIBUCION DE AGUA|
3.0|616250.0|8.0|24.0|PUERTO BOYACA|7730|ALQUILER Y ARRENDAMIENTO DE OTROS TIPOS DE MAQUINARIA- EQUIPO Y BIENES TANGIBLES NCP|
1.0|72500.0|0.0|1.0|CHIA|4664|COMERCIO AL POR MAYOR DE PRODUCTOS QUIMICOS BASICOS- CAUCHOS Y PLASTICOS EN FORMAS PRIMARIAS Y PRODUCTOS QUIMICOS DE USO AGROPECUARIO|
4.0|471250.0|3.0|13.0|SOGAMOSO|7010|ACTIVIDADES DE ADMINISTRACION EMPRESARIAL|
1.0|0.0|0.0|0.0|FORTUL|4290|CONSTRUCCION DE OTRAS OBRAS DE INGENIERIA CIVIL|
5.0|435000.0|7.0|16.0|SANTAFE DE BOGOTA|4731|COMERCIO AL POR MENOR DE COMBUSTIBLE PARA AUTOMOTORES|
1.0|0.0|0.0|1.0|TOPAGA|1522|FABRICACION DE OTROS TIPOS DE CALZADO- EXCEPTO CALZADO DE CUERO Y PIEL|
19.0|1957500.0|67.0|48.0|SOGAMOSO|5511|ALOJAMIENTO EN HOTELES|
7.0|5365000.0|71.0|111.0|DUITAMA|4669|COMERCIO AL POR MAYOR DE OTROS PRODUCTOS NCP|
5.0|326250.0|0.0|11.0|YOPAL|4923|TRANSPORTE DE CARGA POR CARRETERA|
7.0|875700.0|5.0|18.0|SOTAQUIRA|0141|CRIA DE GANADO BOVINO Y BUFALINO|
2.0|2175000.0|46.0|11.0|PAIPA|8522|EDUCACION MEDIA ACADEMICA|
1.0|0.0|1.0|2.0|CUITIVA|7110|ACTIVIDADES DE ARQUITECTURA E INGENIERIA Y OTRAS ACTIVIDADES CONEXAS DE CONSULTORIA TECNICA|
